0,13
1,15
2,6
3,14
4,18
5,4
6,6
7,11
8,13
9,10
10,4
11,7
12,18
13,11
14,8
15,11
16,14
17,9
18,5
19,2
20,8
21,7
22,8
23,4
24,10
25,10
26,6
27,11
28,9
29,19
30,11
31,10
32,19
33,16
34,4
35,14
36,8
37,13
38,31
39,13
40,9
41,12
42,18
43,8
44,15
45,16
46,15
47,8
48,4
49,11
50,15
51,14
52,8
53,14
54,12
55,9
56,14
57,12
58,12
59,11
60,14
61,19
62,15
63,7
64,13
65,11
66,9
67,9
68,10
69,11
70,12
71,18
72,8
73,12
74,7
75,7
76,9
77,7
78,10
79,13
80,13
81,7
82,5
83,9
84,8
85,9
86,16
87,11
88,6
89,12
90,11
91,6
92,7
93,7
94,10
95,12
96,7
97,11
98,21
99,11
100,12
101,17
102,6
103,4
104,12
105,15
106,14
107,19
108,15
109,23
110,12
111,11
112,9
113,15
114,8
115,13
116,14
117,10
118,16
119,13
120,9
121,21
122,18
123,13
124,22
125,14
126,6
127,8
128,10
129,11
130,17
131,11
132,10
133,12
134,5
135,5
136,9
137,12
138,9
139,9
140,14
141,14
142,10
143,7
144,16
145,16
146,6
147,4
148,5
149,7
150,10
151,5
152,12
153,11
154,11
155,9
156,11
157,11
158,13
159,7
160,8
161,11
162,15
163,16
164,11
165,4
166,12
167,7
168,9
169,11
170,17
171,15
172,10
173,14
174,18
175,17
176,15
177,8
178,20
179,12
180,14
181,16
182,4
183,12
184,11
185,11
186,17
187,16
188,7
189,14
190,14
191,13
192,16
193,14
194,6
195,4
196,19
197,13
198,10
199,8
200,13
201,15
202,10
203,9
204,17
205,20
206,3
207,10
208,7
209,11
210,11
211,12
212,18
213,6
214,13
215,13
216,12
217,9
218,12
219,5
220,9
221,11
222,8
223,5
224,10
225,8
226,7
227,14
228,11
229,7
230,3
231,7
232,19
233,16
234,13
235,20
236,15
237,15
238,15
239,6
240,13
241,26
242,13
243,10
244,17
245,13
246,15
247,7
248,8
249,23
250,14
251,17
252,11
253,21
254,7
255,20
256,16
257,16
258,15
259,12
260,11
261,7
262,8
263,15
264,19
265,4
266,11
267,8
268,11
269,5
270,7
271,9
272,7
273,11
274,9
275,9
276,6
277,14
278,10
279,10
280,5
281,6
282,11
283,14
284,12
285,7
286,13
287,19
288,18
289,13
290,9
291,7
292,9
293,7
294,16
295,22
296,13
297,11
298,9
299,8
300,17
301,12
302,14
303,17
304,9
305,7
306,8
307,15
308,17
309,13
310,6
311,11
312,8
313,10
314,17
315,14
316,11
317,13
318,18
319,12
320,14
321,14
322,6
323,18
324,20
325,9
326,12
327,17
328,14
329,9
330,11
331,16
332,9
333,9
334,15
335,14
336,7
337,6
338,10
339,11
340,17
341,6
342,4
343,5
344,13
345,8
346,1
347,4
348,14
349,14
350,15
351,12
352,8
353,5
354,9
355,16
356,8
357,7
358,9
359,9
360,10
361,13
362,10
363,17
364,12
365,14
366,17
367,10
368,14
369,10
370,10
371,23
372,5
373,11
374,17
375,12
376,10
377,13
378,8
379,10
380,14
381,10
382,12
383,16
384,13
385,9
386,12
387,10
388,15
389,14
390,16
391,12
392,16
393,12
394,17
395,17
396,11
397,8
398,2
399,6
400,13
401,9
402,12
403,15
404,7
405,13
406,9
407,29
408,9
409,7
410,14
411,6
412,9
413,11
414,10
415,10
416,10
417,8
418,9
419,6
420,9
421,17
422,7
423,20
424,16
425,14
426,12
427,14
428,11
429,12
430,11
431,16
432,15
433,18
434,8
435,16
436,7
437,13
438,17
439,14
440,9
441,10
442,9
443,14
444,9
445,11
446,12
447,9
448,10
449,11
450,12
451,12
452,7
453,10
454,5
455,11
456,11
457,6
458,11
459,13
460,11
461,10
462,4
463,12
464,6
465,6
466,9
467,12
468,12
469,6
470,15
471,7
472,3
473,10
474,10
475,16
476,14
477,10
478,8
479,9
480,13
481,12
482,20
483,19
484,19
485,11
486,10
487,6
488,13
489,9
490,9
491,12
492,17
493,7
494,8
495,12
496,4
497,16
498,18
499,17
500,13
501,20
502,12
503,19
504,9
505,13
506,18
507,12
508,12
509,8
510,13
511,15
512,10
513,9
514,5
515,10
516,18
517,7
518,11
519,13
520,7
521,12
522,8
523,8
524,5
525,8
526,11
527,7
528,12
529,11
530,15
531,8
532,5
533,6
534,5
535,12
536,10
537,12
538,7
539,21
540,11
541,8
542,3
543,12
544,9
545,17
546,20
547,15
548,15
549,9
550,14
551,12
552,8
553,20
554,6
555,13
556,14
557,15
558,7
559,14
560,9
561,13
562,18
563,9
564,15
565,14
566,10
567,13
568,11
569,11
570,16
571,13
572,11
573,10
574,13
575,16
576,7
577,7
578,14
579,9
580,12
581,4
582,6
583,23
584,10
585,19
586,10
587,10
588,12
589,6
590,8
591,12
592,9
593,12
594,10
595,11
596,11
597,13
598,11
599,10
600,12
601,6
602,7
603,10
604,3
605,5
606,9
607,7
608,11
609,9
610,2
611,7
612,6
613,8
614,11
615,9
616,17
617,19
618,11
619,7
620,12
621,5
622,13
623,14
624,11
625,17
626,17
627,16
628,13
629,14
630,16
631,13
632,10
633,22
634,11
635,15
636,16
637,16
638,5
639,12
640,11
641,13
642,13
643,21
644,9
645,13
646,12
647,9
648,13
649,5
650,18
651,13
652,17
653,3
654,6
655,11
656,9
657,10
658,5
659,7
660,8
661,13
662,3
663,14
664,15
665,8
666,6
667,10
668,8
669,8
670,12
671,14
672,7
673,5
674,10
675,7
676,10
677,18
678,14
679,7
680,9
681,7
682,10
683,14
684,9
685,23
686,14
687,15
688,11
689,9
690,8
691,12
692,8
693,9
694,12
695,15
696,12
697,13
698,16
699,11
700,13
701,25
702,34
703,6
704,11
705,6
706,12
707,8
708,22
709,12
710,7
711,6
712,10
713,11
714,9
715,10
716,14
717,3
718,8
719,13
720,13
721,11
722,15
723,7
724,6
725,7
726,8
727,7
728,10
729,8
730,7
731,15
732,15
733,15
734,6
735,6
736,8
737,24
738,5
739,9
740,16
741,10
742,6
743,33
744,21
745,10
746,12
747,13
748,15
749,13
750,13
751,12
752,10
753,10
754,19
755,14
756,13
757,12
758,13
759,15
760,6
761,16
762,17
763,12
764,8
765,11
766,13
767,13
768,6
769,11
770,13
771,14
772,11
773,12
774,12
775,19
776,11
777,11
778,9
779,10
780,2
781,18
782,4
783,8
784,10
785,7
786,4
787,12
788,4
789,11
790,20
791,6
792,9
793,11
794,8
795,7
796,10
797,5
798,9
799,14
800,5
801,11
802,9
803,9
804,8
805,14
806,17
807,8
808,8
809,18
810,19
811,8
812,10
813,12
814,6
815,13
816,13
817,11
818,12
819,9
820,8
821,12
822,14
823,8
824,6
825,19
826,12
827,15
828,27
829,7
830,11
831,11
832,22
833,13
834,9
835,5
836,15
837,8
838,14
839,15
840,16
841,12
842,8
843,12
844,10
845,5
846,7
847,5
848,11
849,8
850,6
851,8
852,6
853,6
854,6
855,16
856,6
857,4
858,9
859,11
860,8
861,8
862,7
863,11
864,8
865,9
866,10
867,7
868,11
869,10
870,12
871,15
872,14
873,4
874,8
875,12
876,15
877,17
878,16
879,10
880,19
881,11
882,16
883,14
884,11
885,12
886,18
887,10
888,11
889,15
890,4
891,8
892,17
893,14
894,15
895,10
896,8
897,14
898,6
899,11
900,16
901,15
902,15
903,7
904,15
905,9
906,10
907,7
908,14
909,10
910,15
911,16
912,11
913,6
914,10
915,14
916,8
917,6
918,5
919,9
920,17
921,7
922,22
923,7
924,19
925,17
926,13
927,11
928,9
