0,0
1,0
2,11
3,5
4,3
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,47
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,2
34,0
35,10
36,16
37,45
38,2
39,0
40,0
41,3
42,0
43,3
44,65
45,5
46,0
47,2
48,1
49,0
50,2
51,89
52,11
53,45
54,0
55,0
56,0
57,57
58,0
59,0
60,0
61,3
62,0
63,3
64,5
65,14
66,0
67,38
68,69
69,88
70,0
71,1853
72,0
73,8
74,0
75,28
76,0
77,0
78,3
79,10
80,0
81,0
82,0
83,143
84,169
85,1
86,0
87,0
88,2
89,17
90,0
91,1
92,0
93,0
94,452
95,0
96,1
97,0
98,12
99,2
100,3
101,16
102,0
103,0
104,2
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,17
113,0
114,0
115,34
116,12
117,0
118,0
119,4
120,3
121,2
122,0
123,1
124,33
125,9
126,11
127,0
128,3
129,2
130,9
131,7
132,109
133,77
134,5
135,8
136,1
137,13
138,0
139,11
140,3
141,12
142,3
143,2
144,10
145,2
146,4
147,71
148,45
149,87
150,1
151,0
152,167
153,70
154,0
155,9
156,0
157,8
158,0
159,3
160,5
161,2
162,0
163,24
164,67
165,234
166,0
167,0
168,42
169,14
170,0
171,0
172,0
173,0
174,0
175,10
176,0
177,1
178,1
179,145
180,374
181,43
182,0
183,0
184,0
185,151
186,1
187,0
188,25
189,6
190,18
191,3
192,0
193,0
194,107
195,210
196,16
197,132
198,0
199,10
200,2
201,11
202,0
203,0
204,0
205,0
206,0
207,1
208,0
209,0
210,0
211,2
212,0
213,22
214,0
215,0
216,2
217,10
218,0
219,0
220,3
221,0
222,14
223,5
224,0
225,0
226,0
227,9
228,0
229,1
230,0
231,0
232,0
233,3
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,10
242,4
243,11
244,7
245,2
246,0
247,1
248,0
249,0
250,0
251,1
252,9
253,3
254,8
255,9
256,4
257,1
258,0
259,47
260,14
261,27
262,6
263,0
264,1
265,0
266,4
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,1
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,1
290,0
291,17
292,8
293,292
294,0
295,0
296,0
297,3
298,0
299,0
300,0
301,0
302,0
303,1
304,0
305,0
306,0
307,7
308,0
309,0
310,0
311,0
312,0
313,91
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,18
324,0
325,10
326,0
327,0
328,0
329,2
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,27
340,7
341,1
342,0
343,0
344,0
345,1
346,0
347,1
348,3
349,1
350,24
351,0
352,1
353,0
354,11
355,3
356,4
357,1
358,2
359,33
360,3
361,9
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,3
372,0
373,0
374,0
375,1
376,0
377,1
378,0
379,0
380,52
381,3
382,12
383,0
384,2
385,2
386,3
387,4
388,2
389,5
390,0
391,2
392,0
393,8
394,0
395,0
396,0
397,0
398,0
399,1
400,0
401,2
402,0
403,0
404,0
405,51
406,0
407,0
408,5
409,30
410,0
411,0
412,0
413,0
414,0
415,5
416,0
417,2
418,0
419,0
420,10
421,2
422,0
423,0
424,36
425,4
426,0
427,0
428,0
429,0
430,0
431,1
432,0
433,1
434,4
435,37
436,359
437,5
438,0
439,1
440,0
441,15
442,0
443,1
444,21
445,11
446,44
447,0
448,1
449,1
450,109
451,319
452,45
453,11
454,0
455,0
456,2
457,19
458,4
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,4
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,5
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,3
496,0
497,6
498,0
499,5
500,2
501,3
502,0
503,0
504,0
505,11
506,0
507,0
508,11
509,0
510,19
511,6
512,3
513,1
514,1
515,4
516,6
517,1
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
